uuid,titre,nb_postes,statut,rome_code,date_debut,ville,type_contrat,nb_jours_contrat,nb_mois_contrat,nb_annees_contrat,diplome_obligatoire,niveau_etude,region_sud,region_nord,region_ile,created_at,updated_at,diplome,description,telephone,email,source,source_id,employer_id,ridet,designation,forme_juridique,enseigne,ville_physique,adresse_physique,rome_code_v3
20260316603a,Ingénieur / Ingénieure d'exploitation de gisements,1,ACTIVE,F1203,2026-03-16 19:52:32+11:00,POYA,CDI,0,0,0,true,7,true,true,false,2026-03-16 19:52:24+11:00,2026-03-16 19:52:24+11:00,Ingénieur,"## RESPONSABLE DES OPERATIONS MINIERES (F/H)
Titulaire d’un BAC+5 de formation Ingénieur ou équivalent : mineur, géologue, génie civil avec 8 à 10 ans d’expérience professionnelle en exploitation minière et management. Et :
• Capacités managériales avérées ;
• Sens de l’organisation et de la rigueur ;
• Charisme et aptitudes à la communication ;
• Connaissance des outils et méthodes de management de la performance ;
• Aptitude forte au dialogue social et à la négociation ;
• Connaissance approfondie de l’exploitation minière et de l’entretien des engins miniers ;
• Maitrise des outils informatiques dont principalement la suite Office (Teams, Outlook, Excel, Word,…)",,,,,33c0d8e7-2a2e-444a-840f-265f74ab55ec,0050054002,STE LE NICKEL - SLN SA,SA A CONSEIL D'ADMINISTRATION (S.A.I.),STE LE NICKEL - SLN,NOUMEA,2 rue Philogène Laland Desjardin Doniambo,
2026031674f7,Chargé / Chargée de clientéle en assurances,1,ACTIVE,C1102,2026-03-20 00:00:00+11:00,NOUMEA,CDD,0,0,0,true,6,true,false,false,2026-03-16 18:01:15+11:00,2026-03-16 18:01:15+11:00,,"Adresser lettre de motivation, CV et prétentions salariales à 
cdegaillande@groupama-gan.nc",,,,,47b43fe3-e6f1-4147-b44a-88426a063554,,,,,,,
20260316eb55,Responsable du développement commercial,1,ACTIVE,M1707,,NOUMEA,CDI,0,0,0,true,7,false,false,false,2026-03-16 15:26:37+11:00,2026-03-16 15:26:37+11:00,"Formation marketing, communication et commerciale","En relation avec la direction générale, le(la) candidat(e) est en charge du développement de la régie publicitaire des supports que nous gérons. Goût du terrain, sens de l'écoute, force de négociation et de persuasion, goût pour les challenges, le candidat(e) participe à la croissance et aux développements de la société. Connaissance du métier nécessaire, connaissance de la Calédonie, expérience dasn le même type de poste indispensable. Rémunération motivante et évolutive, possibilités de développement personnel",,,,,f5f300f9-a06e-407f-81f3-647ed1f26a97,1039908001,SARL REZO,SOCIETE A RESPONSABILITE LIMITEE (SARL),SARL REZO,NOUMEA,27 bis avenue du Maréchal Foch Centre Ville Immeuble FEILLET,
202603162d9d,Distributeur / Distributrice de journaux,2,ACTIVE,M1615,2026-03-16 00:00:00+11:00,NOUMEA,CDD,0,3,0,false,,true,false,false,2026-03-16 15:20:36+11:00,2026-03-16 15:20:36+11:00,,"Recherche distributeur de journaux, travail en soirée, 6 jours par semaine, permis et véhicule obligatoire",,,,,f5f300f9-a06e-407f-81f3-647ed1f26a97,1039908001,SARL REZO,SOCIETE A RESPONSABILITE LIMITEE (SARL),SARL REZO,NOUMEA,27 bis avenue du Maréchal Foch Centre Ville Immeuble FEILLET,
2026031632b3,Conducteur / Conductrice de travaux,1,ACTIVE,F1201,2026-04-01 00:00:00+11:00,YATE,CDD,0,3,5,true,,false,false,false,2026-03-16 15:07:15+11:00,2026-03-16 15:07:15+11:00,BTS Génie civil,"Conductaur de travaux

Conducteur de travaux (H/F) pour coordonner l'ordonnancement de travaux de terrassement VRD et civil BTP, participer aux lancements quotidiens des chantiers et des équipes, participer aux réunions, établir les plannings d'activité journalier et les méthodes de travail, s'assurer que les objectifs soient maintenus, s'informer et oeuvrer selon les plans d'exécution et prérequis qualités ; Titulaire d'un BTS dans le BTP avec 5 à 10 ans d'expérience professionnelle ; Permis B exigé ; Maîtrise d'Excel, Word, sens du relationnel, esprit d'initiative, rigoureux et responsable ; CDD de 3 mois à temps complet (en quart 4/4, 12hrs/jrs, condition base vie: nourrit, logé)",,,,,090a0ea6-8ea5-4bde-83d8-52bcb60fab1e,1652478001,ACTP.NC,SOCIETE A RESPONSABILITE LIMITEE (SARL),ACTP.NC,PAITA,350 Lotissement Savannah,
202603168819,Infirmier préleveur / Infirmiére préleveuse,1,ACTIVE,J1506,2026-03-16 00:00:00+11:00,NOUMEA,CDD,0,3,0,false,6,false,false,false,2026-03-16 14:56:29+11:00,2026-03-16 14:56:29+11:00,Dipôme d'Etat d'Infirmier,"CDD de 3 mois évolutif
A pourvoir dès que possible
Lieu de travail : Laboratoire Calédobio du Quartier Latin, NOUMEA
Hoaires : Temps plein. Travail 1 samedi sur 2",,,,,7adfd0de-db38-4aa9-9631-0f1ad83c7760,0770768001,CALEDO BIO,SOCIETE DE PARTICIPATIONS FINANCIERES DE PROFESSION LIBERALE SOCIETE A RESPONSABILITE LIMITEE (SPFPL SARL),CALEDO BIO,NOUMEA,31 rue Eugène Porcheron Quartier Latin,
202603161a10,Assistant administratif et commercial / Assistante administrative et commerciale,1,ACTIVE,D1401,2026-03-16 14:43:35+11:00,NOUMEA,CDI,0,0,0,false,5,false,false,false,2026-03-16 14:43:26+11:00,2026-03-16 14:43:26+11:00,,,,,,,def399d4-a44b-4a5e-8b81-8ec10f13fb0f,0803585001,INTER INVEST OUTRE MER,SOCIETE A RESPONSABILITE LIMITEE (SARL),INTER INVEST OUTRE MER,NOUMEA,7 rue Fulton Zone Industrielle de Ducos IMMEUBLE LE FULTON,
2026031672ee,Chargé / Chargée de clientéle entreprises de banque,1,ACTIVE,C1206,2026-03-16 14:34:47+11:00,NOUMEA,CDI,0,0,0,false,5,false,false,false,2026-03-16 14:34:35+11:00,2026-03-16 14:34:35+11:00,,"Societe dans le financement qui ne travaille qu'avec des professionnels. Le futur chargé d'affaires ne doit pas forcément être issu du milieu bancaire, la formation financière pourra s'aquerir au fur et à mesure. Le poste nécessite des déplacements (voiture de service à disposition).",,,,,def399d4-a44b-4a5e-8b81-8ec10f13fb0f,0803585001,INTER INVEST OUTRE MER,SOCIETE A RESPONSABILITE LIMITEE (SARL),INTER INVEST OUTRE MER,NOUMEA,7 rue Fulton Zone Industrielle de Ducos IMMEUBLE LE FULTON,
20260316c083,Agent / Agente de sécurité,4,ACTIVE,K2503,2026-04-01 00:00:00+11:00,YATE,CDI,0,0,0,true,,true,false,false,2026-03-16 14:16:07+11:00,2026-03-16 14:16:07+11:00,CARTE PROFESSIONNELLE ASPQ,"Envoi des candidatures par mail.
d.binet@erysgroup.com",,,,,fe31a48c-5c50-4b9f-a27b-0ba7f6dcf591,1508209001,ERYS SECURITE NC,SOCIETE ACTIONS SIMPLIFIEE A ASSOCIE UNIQUE OU UNIPERSONNELLE,ERYS SECURITE NC,NOUMEA,85 avenue du Général de Gaulle Quartier Latin Immeuble Carcopino 3000  C/o CJF,
20260316fde8,Ouvrier / Ouvriére d'entretien propreté,1,ACTIVE,K2307,2026-03-16 14:04:09+11:00,PAITA,CDD,0,3,0,true,4,true,false,false,2026-03-16 14:01:24+11:00,2026-03-16 14:01:24+11:00,,"Dépôt des candidatures
Votre candidature (CV+ Lettre de motivation OBLIGATOIRE) est à déposer à l’adresse : recrutement@csp.nc

La date de clôture est fixée au : Vendredi 27 mars 2026 à 14h00",,,,,482e275c-6d7d-4698-b3ff-ea15f4cc2c52,0202499001,SOCIETE CALEDONIENNE DE SERVICES PUBLICS,SOCIETE EN NOM COLLECTIF (SNC),SOCIETE CALEDONIENNE DE SERVICES PUBLICS,NOUMEA,11 rue Louis Pélatan Zone Industrielle de Ducos,
20260316f82b,Infirmier / Infirmiére en gériatrie,1,ACTIVE,J1506,2026-03-30 00:00:00+11:00,,,0,0,0,false,6,false,false,false,2026-03-16 11:54:31+11:00,2026-03-16 11:54:31+11:00,Diplôme Infirmier,"LES PETITES SŒURS DES PAUVRES « MA MAISON » situé au Faubourg Blanchot recherche un(e ) INFIRMIER(E)  H/F :


Vous aurez pour mission :

	Recueil des données cliniques, des besoins et des attentes de la personne et de son entourage
	Établissement du projet de soins et de la planification des activités infirmières pour le résident
	Réalisation, contrôle des soins infirmiers et accompagnement de la personne et de son entourage
	Surveillance de l’évolution de l’état de santé des résidents
	Assistance technique lors de soins réalisés par le médecin
	Information et éducation de la personne et de son entourage
	Rédaction et mise à jour du dossier du résident
	Coordination et organisation des activités et des soins concernant un résident
	Gestion et contrôle des produits, des matériels et des dispositifs médicaux


 Titulaire du diplôme d’INFIRMIER

Assiduité, sérieux, motivation et ponctualité seront les qualités qui feront la différence sur votre candidature.
N’hésitez plus, envoyer votre cv et votre lettre de motivation : rh.noumea@psdp.nc 
Pour plus de renseignement vous pouvez contacter le service RH au 27 30 14",,,,,3011d30b-ae17-4fd7-88f2-f1c1cb4a7464,0138404001,PETITES SOEURS DES PAUVRES,CONGREGATION,PETITES SOEURS DES PAUVRES,NOUMEA,18 rue du Frère Marmoiton Faubourg Blanchot Ma Maison,
20260316b758,Commercial / Commerciale,1,ACTIVE,D1410,2026-04-01 00:00:00+11:00,NOUMEA,CDI,0,0,0,false,SANS_DIPLOME,true,true,true,2026-03-16 11:22:19+11:00,2026-03-16 11:22:19+11:00,,## Nous recrutons et nous formons des commerciaux pour du demarchage sur l ensemble du territoire de la Nouvelle Caledoinie.,,,,,dbf4a57f-2181-462f-af14-2e3d6c68fc2c,0832147001,NICOLAS SAUGER SARL,SOCIETE A RESPONSABILITE LIMITEE (SARL),NICOLAS SAUGER SARL,NOUMEA,29 avenue du Maréchal Foch Centre Ville Galerie Le Feillet,
20260316ce75,Responsable financier / Responsable financiére,1,ACTIVE,M1205,2026-05-25 00:00:00+11:00,NOUMEA,CDI,0,0,0,false,6,false,false,false,2026-03-16 11:21:39+11:00,2026-03-16 11:21:39+11:00,,"RESPONSABLE DU CENTRE DE GESTION - CEGESMET 
Le service Cegesmet assure auprès des ressortissants de la Chambre de Métiers et de l’Artisanat des services en matière de :
-    Comptabilité ;
-    Etablissement des documents de synthèse ;
-    Etablissement des déclarations fiscales ;
-    Information juridique et fiscale ;
-  Employeurs : réalisation de fiche de paye, rédaction de contrat de travail, déclaration préalable à l’embauche, déclaration nominative des salaires.
Missions :
Assurer la mise en œuvre des activités de comptabilité, d’établissement des documents de synthèse, déclarations sociales et fiscales ainsi que la gestion de la paie auprès des ressortissants.
Garantir la qualité, la fiabilité et la conformité des productions du service.
Animer, coordonner et encadrer les activités comptables auprès des ressortissants
-	Superviser les activités de tenue et de saisie comptable : saisie, numérotation et classement des pièces comptables, travaux d’inventaire, clôture des comptes annuels et établissement des états financiers ;
-	Assurer et contrôler la clôture des comptes annuels, l’établissement des bilans comptables, rapports de gestion et la certification des états financiers ;
-	Établir les documents juridiques afférents à l’activité comptable (PV d’AGO, documents réglementaires, etc.) ;
-	Assurer l’établissement et le dépôt des déclarations fiscales et comptables des ressortissants ;
-	Garantir l’application des procédures comptables et fiscales, le respect des obligations légales et réglementaires ainsi que des délais de clôture ;
-	Accompagner les ressortissants dans leur gestion comptable et financière.

Animer, coordonner et encadrer les activités RH auprès des ressortissants
-	Superviser les activités de gestion des ressources humaines, notamment l’établissement des bulletins de paie ;
-	Assurer l’établissement et le dépôt des déclarations sociales des ressortissants ;
-	Assurer la rédaction et le suivi des documents RH (contrats de travail, courriers, procédures disciplinaires, etc.) ;
-	Accompagner les ressortissants dans leur gestion des ressources humaines et l’application du droit social.
Animation, Management et développement du service 
-	Assurer le suivi, le contrôle et le reporting de l’ensemble des activités du service ;
-	Assurer les relations avec les ressortissants ainsi qu’avec les partenaires institutionnels, financiers, fiscaux et sociaux ;
-	Encadrer, coordonner et animer les équipes, veiller au développement des compétences et à l’atteinte des objectifs collectifs et individuels ;
-	Organiser et piloter les moyens humains, techniques et financiers du service ;
-	Élaborer et suivre le budget prévisionnel du service ;
-	Contribuer activement au développement du service, à la fidélisation du portefeuille de ressortissants et à l’amélioration continue de la qualité de service ;
-	Être force de proposition auprès de la hiérarchie en matière d’organisation, d’optimisation des processus et de développement des activités.
Qualification et expérience :
-	Être titulaire d’un diplôme de niveau 6 dans le domaine de la comptabilité, de la finance ou de la gestion ;
-	Justifier d’une expérience d’au moins 3 ans (en cabinet comptable serait un plus) ;
-	Être titulaire du permis de conduire.
Profil et compétences :
-	Capacité à encadrer une équipe et à conduire des projets ;
-	Maîtrise du droit social et fiscal ;
-	Excellentes capacités d’analyse, de synthèse et de conseil ;
-	Sens de l’organisation, méthode et disponibilité ;
-	Rigueur, discrétion et sens des responsabilités ;
-	Maîtrise des outils informatiques et des logiciels métiers, notamment XL Compta, XL Paie et Sage.",,,,,bbab46f8-bd9f-47cf-b95f-be24e884f3d1,0111559002,CHAMBRE DE METIERS ET DE L'ARTISANAT,ORGANISME CONSULAIRE,,NOUMEA,30 route de la Baie des Dames Zone Industrielle de Ducos,
202603156e9c,Contréleur / Contréleuse de gestion de groupe,1,ACTIVE,M1204,2026-03-16 10:27:06+11:00,NOUMEA,INTERIM,0,-3,0,false,7,true,false,false,2026-03-16 10:26:43+11:00,2026-03-16 10:26:43+11:00,Bac + 3/4/5 contrôle de gestion,"## Mon offre d'emploi

Je suis un texte libre.",,,,,693151e9-ab94-466a-9c9a-667708442db9,1311299001,PROSELECT,SOCIETE A RESPONSABILITE LIMITEE (SARL),PROSELECT,NOUMEA,224 rue Jacques Iékawé PK 6 Complexe Belle Vie,
20260315eb76,Chauffeur-livreur / Chauffeuse-livreuse,1,ACTIVE,N4105,,NOUMEA,CDD,0,1,0,false,3,true,false,false,2026-03-16 10:18:54+11:00,2026-03-16 10:18:54+11:00,,,,,,,79b27109-f310-4996-a002-93972ac0d377,0046953002,STE CALEDONIENNE D'EXPLOITATION BOULANGERE,SOCIETE PAR ACTIONS SIMPLIFIEE (SAS),S.C.E.B.,NOUMEA,16 rue Jean Chalier PK 4,
202603155346,Agent / Agente de collecte de déchets,1,ACTIVE,K2303,2026-03-16 09:45:57+11:00,NOUMEA,CDI,0,3,0,true,4,false,false,false,2026-03-16 09:45:06+11:00,2026-03-16 09:45:06+11:00,,"Dépôt des candidatures :

Votre candidature (CV+ lettre de motivation exigés) est à déposer uniquement à l’adresse : recrutement@csp.nc avec l'objet : Candidature_Agent de déchétterie.

**La date de clôture est fixée au : Vendredi 27 mars 2026 – 14h00**",,,,,482e275c-6d7d-4698-b3ff-ea15f4cc2c52,0202499001,SOCIETE CALEDONIENNE DE SERVICES PUBLICS,SOCIETE EN NOM COLLECTIF (SNC),SOCIETE CALEDONIENNE DE SERVICES PUBLICS,NOUMEA,11 rue Louis Pélatan Zone Industrielle de Ducos,
202603157df5,Secrétaire commercial / Secrétaire commerciale,1,ACTIVE,D1401,2026-04-06 00:00:00+11:00,NOUMEA,CDI,0,0,0,false,5,true,true,true,2026-03-16 09:42:15+11:00,2026-03-16 09:42:15+11:00,,,,,,,8b3fcdd5-0056-46c9-8747-43568a9c6ed9,0316240001,AGENCE DE BUREAUTIQUE  ET D'INFORMATIQUE,SOCIETE A RESPONSABILITE LIMITEE (SARL),AGENCE DE BUREAUTIQUE  ET D'INFORMATIQUE,NOUMEA,4 route de l'Anse-Vata Quartier Latin,
2026031553e8,Assistant / Assistante de gestion d'entreprise,1,ACTIVE,M1621,2026-04-06 00:00:00+11:00,DUMBEA,CDI,0,0,0,false,4,true,false,false,2026-03-16 09:32:55+11:00,2026-03-16 09:32:55+11:00,,"Missions :
Placé(e) sous l’autorité du Responsable du Service Alternance, l’Assistant de gestion contribue au bon fonctionnement administratif du service Alternance et Pédagogique tout en participant activement à l’encadrement, au suivi et à l’accompagnement des alternants au sein du CFA.

Gestion administrative du service alternance et pédagogique
-	Assurer la gestion administrative des activités du service ;
-	Assurer un appui administratif de niveau 1 aux activités pédagogiques et aux examens ;
-	Renseigner et conseiller le public en lien avec les activités du service ;
-	Constituer les documents administratifs afférents (saisie, contrôle, suivi), assurer leur validation et procéder à leur envoi ainsi que leur classement ;
-	Traiter et résoudre les sollicitations administratives ;
-	Tenir à jour les tableaux de suivis nécessaires au bon fonctionnement du service ;
-	Être en relation avec les différents organes extérieurs en vue d’une bonne exécution des domaines d’activité ;
-	Participer à l’organisation et à l’optimisation des outils de gestion du service ;

Travaux de secrétariat
-	Planifier et organiser les rendez-vous du service ;
-	Produire des documents et courriers, et les mettre en forme ;
-	Garantir la bonne tenue des locaux afférents aux activités ;

Appui à la vie scolaire des apprenants (mission transversale)
-	Veiller à l’application du règlement intérieur et des consignes de sécurité ;
-	Contribuer à la surveillance des apprenants pendant et hors temps de cours, selon les besoins du service ;
-	Assurer ponctuellement la surveillance de groupes en salle ou lors d’événements ;
-	Collaborer avec les formateurs pour le contrôle des effectifs et de l’assiduité ;
-	Réaliser les tâches administratives liées au suivi des absences ;
-	Accompagner les apprenants lors de sorties pédagogiques à la demande du pôle pédagogique ;
-	Participer à l’organisation et à l’animation des actions de promotion du CFA (Journée Portes Ouvertes, salons, remises de diplômes, événements) ;",,,,,bbab46f8-bd9f-47cf-b95f-be24e884f3d1,0111559002,CHAMBRE DE METIERS ET DE L'ARTISANAT,ORGANISME CONSULAIRE,,NOUMEA,30 route de la Baie des Dames Zone Industrielle de Ducos,
20260315f71d,Assistant fonctionnel / Assistante fonctionnelle des systémes d'information,1,ACTIVE,M1806,2026-03-16 08:54:41+11:00,NOUMEA,CDI,0,0,0,false,5,false,false,false,2026-03-16 08:54:36+11:00,2026-03-16 08:54:36+11:00,,"Assistant fonctionnel MOA H/F - CDI

Gan Outre-mer, filiale du groupe Groupama, recherche un Assistant fonctionnel MOA (H/F). 
Forte de ses 30 ans de présence sur le territoire calédonien et de ses implantations à Wallis et Futuna et en Polynésie Française, l’entreprise développe et propose une offre complète d’assurances et de prévoyance à ses clients. 
Rattaché au Responsable MOA, vous assurez la gestion, l’optimisation et le paramétrage fonctionnel des systèmes d’informations métier (CLEVA, GRC, CRM…). 
Vous contribuez à la performance de l’entreprise en assurant la conduite de projets Outils et Métiers visant à optimiser l’ensemble des processus de Gan Outre-Mer.

Vos missions sont les suivantes :
	Analyser les besoins des utilisateurs en collaboration avec les équipes métiers 
	Assurer le support applicatif
	Contribuer au pilotage des études et aux projets d’évolutions applicatives
	Paramétrer les applications en 1er niveau
	Accompagner les utilisateurs au quotidien en assurant une assistance, la formation des utilisateurs et la maintenance des outils


Vous êtes titulaire d’une formation de type Bac+2/3 en informatique et vous justifiez d’une expérience réussie d’au moins 2 ans dans le domaine informatique. Vous avez idéalement une 1ère expérience en gestion de projet.
Vous maîtrisez obligatoirement les outils SI et les base de données relationnelles + SQL + JAVA – Angular

Vous faites preuve d’une excellente capacité de communication et d’un très bon sens du relationnel.
Vous travaillez avec rigueur, organisation et disposez de solides qualités rédactionnelles.
Vous possédez une réelle aptitude à analyser les situations et à en synthétiser les éléments essentiels.
Votre curiosité et votre esprit d’initiative constituent de véritables atouts pour évoluer dans ce poste.

Les candidatures (CV + lettre de motivation) sont à adresser 
à recrutement@groupama-gan.nc",,,,,a2a038b7-f9ea-4827-97d4-eb596f0051c0,0415513001,GAN OUTRE MER IARD SA,SOCIETE ANONYME (SA),GAN OUTRE MER IARD SA,NOUMEA,30 route de la Baie des Dames Zone industrielle de Ducos Immeuble Le Centre,
20260315f79b,Consultant / Consultante en organisation,1,ACTIVE,M1402,2026-03-16 00:00:00+11:00,NOUMEA,CDI,0,0,0,true,7,false,false,false,2026-03-16 08:26:12+11:00,2026-03-16 08:26:12+11:00,"finance, gestion, informatique, organisation, logistique, ingénieurie",,,,,,ff9696ae-5848-4061-bf83-24ce53004a12,0112615001,CAISSE COMPENSATION PRESTATION FAMILIALES,ORGANISME MUTUALISTE,CAISSE COMPENSATION PRESTATION FAMILIALES,NOUMEA,4 rue du Général Mangin Centre Ville,
20260315fbf4,Attaché commercial / Attachée commerciale tourisme,1,ACTIVE,D1402,2026-04-01 00:00:00+11:00,NOUMEA,CDI,0,0,0,false,5,false,false,false,2026-03-16 08:16:01+11:00,2026-03-16 08:16:01+11:00,,,,,,,3ebac56f-54d0-45d3-819c-88a828d0b337,0903286001,GROUPE LA PROMENADE,SOCIETE PAR ACTIONS SIMPLIFIEE (SAS),GROUPE LA PROMENADE,NOUMEA,123 promenade Roger Laroque Anse Vata,
202603157387,Responsable de bar,1,ACTIVE,G1805,2026-04-01 00:00:00+11:00,NOUMEA,CDI,0,0,0,false,4,true,false,false,2026-03-16 08:09:04+11:00,2026-03-16 08:09:04+11:00,,,,,,,3ebac56f-54d0-45d3-819c-88a828d0b337,0903286001,GROUPE LA PROMENADE,SOCIETE PAR ACTIONS SIMPLIFIEE (SAS),GROUPE LA PROMENADE,NOUMEA,123 promenade Roger Laroque Anse Vata,
20260315ad73,Technicien / Technicienne SAV,1,ACTIVE,I1402,2026-03-15 17:23:07+11:00,NOUMEA,CDI,0,0,0,true,6,false,false,false,2026-03-15 17:22:45+11:00,2026-03-15 17:22:45+11:00,BTS-Licence électrotechnique,"Tech SAV/Commercial Biomedical
Nous sommes une société à taille humaine basée à Nouméa en Nouvelle-Calédonie, distribuant les produits de grands groupes et distributeurs, de réactifs,de matériels et de consommables médicaux.
Fort de notre progression et afin de faire face à notre développement et ambitions ;
nous recherchons 1 technicien SAV biomédical avec aptitudes commerciales, le poste est basé à Nouméa.

De formation Bac+2 électrotechnique vous aurez la responsabilité de la maintenance et du développement commercial d'une de nos gammes de produit médicaux.
Ce poste nécessite, une connaissance du secteur d'activité et une expérience
similaire réussie.

Autonomie, rigueur, esprit technique et volonté de réussir vous caractérisent.
Salaire motivant.

Mail : contact@biomed.nc
Je suis un texte libre.",,,,,8dce70b0-3697-4198-b15e-4194caf51111,1028638001,EURL PMC,ENTREPRISE UNIPERSONNELLE A RESPONSABILITE LIMITEE (EURL),EURL PMC,NOUMEA,253 rue Armand Ohlen Portes de Fer,
20260314125d,Vendeur / Vendeuse en prét-é-porter féminin,1,ACTIVE,D1214,2026-04-01 00:00:00+11:00,,CDD,0,3,0,false,,false,false,false,2026-03-14 16:18:32+11:00,2026-03-14 16:18:32+11:00,,,,,,,9f3197fd-9092-4073-98ee-52c2b2c8f2b7,1340645001,SUN CITY,SOCIETE A RESPONSABILITE LIMITEE (SARL),SUN CITY,NOUMEA,10 rue Jules Garnier Baie des Citrons Galerie Port Plaisance,
202603148a42,Second / Seconde de cuisine,1,ACTIVE,G1609,2026-04-01 00:00:00+11:00,NOUMEA,CDD,0,3,0,true,,false,false,false,2026-03-14 15:50:21+11:00,2026-03-14 15:50:21+11:00,,,,,,,bf263108-1386-4b89-94cb-4b35e17abe12,1418706001,LE PONTON 2,SOCIETE A RESPONSABILITE LIMITEE (SARL),LE PONTON 2,NOUMEA,Récif Tamanou Sainte Marie,
202603143ad6,Caissier / Caissiére,1,ACTIVE,D1505,2026-03-18 00:00:00+11:00,BOURAIL,CDD,0,3,0,false,SANS_DIPLOME,false,false,false,2026-03-14 15:24:29+11:00,2026-03-14 15:24:29+11:00,,,,,,,5c720f7c-61fe-4c8a-957d-4c2ad537aa54,1537109002,"DRISS Joey, Kadder",PERSONNE PHYSIQUE,O TIP TOP PIZZA,BOURAIL,52 rue Simone Drémon,
20260314a0dd,Mécanicien / Mécanicienne d'entretien et de maintenance d'engins de chantier et de travaux publics,2,ACTIVE,I1616,,PAITA,CDI,0,0,0,false,,true,false,false,2026-03-14 12:06:13+11:00,2026-03-14 12:06:13+11:00,"Maintenance mécanique, mécanique automobile, électricité automobile, moteurs thermiques, engins TP","CALTRAC recrute **2 mécanicien(ne)s engins gros travaux**

**Mission générale :**
Le Mécanicien engins Gros Travaux réalise les opérations de maintenance lourde, de rénovation et de remplacement d’organes majeurs sur les équipements afin de garantir leur fiabilité, leur sécurité et leur performance opérationnelle.
Il applique strictement les standards techniques du constructeur et contribue à la satisfaction des clients en garantissant la qualité et la fiabilité des réparations réalisées dans les délais impartis.

**Principales missions :**

> Garantir la sécurité des biens et des personnes :
•	Appliquer rigoureusement les consignes de sécurité internes et celles des sites clients
•	Identifier et analyser les risques liés à chaque intervention
•	Respecter les procédures HSE et les standards sécurité 
•	Maintenir un environnement de travail propre et sécurisé
•	Appliquer la méthode 5S pour organiser efficacement l’espace de travail

> Exécuter les opérations de maintenance lourde & de réfection d’organes :
•	Réaliser les diagnostics approfondis de pannes complexes
•	Démonter et remonter les organes majeurs (moteurs, transmissions, ponts, vérins, groupes hydrauliques, etc.)
•	Rénover ou remplacer les composants majeurs conformément aux standards Caterpillar
•	Effectuer les opérations de maintenance préventive et corrective selon les plans de maintenance constructeur
•	Réaliser les tests et essais machines après intervention

> Renforce les équipes terrain et contribuer au soutien technique :
•	Participer aux arrêts techniques planifiés sur sites miniers
•	Intervenir lors d’opérations critiques ou imprévues nécessitant un renfort technique
•	Réaliser les opérations de maintenance préventive et les grandes visites
•	Effectuer les essais dynamiques et contrôles fonctionnels avant remise en service
•	Informer le responsable hiérarchique des anomalies techniques détectées

> Coordonner la gestion des pièces et la logistique technique :
•	Anticiper les besoins en pièces et outillage nécessaires aux interventions
•	Réceptionner, trier et ranger les pièces par segment d’intervention
•	Identifier et signaler les pièces défectueuses ou non conformes
•	Conditionner et retourner les pièces REMAN ou non utilisées
•	Collaborer étroitement avec le magasin et la planification

> Appliquer les exigences qualité et organisation :
•	Compléter les rapports techniques et assurer la traçabilité des interventions
•	Appliquer les procédures de diagnostic, montage et essais issues de SIS / CAT ET
•	Respecter les standards de qualité et de sécurité du constructeur
•	Respecter les temps standards de réparation et les plannings d’intervention

> Appliquer les procédures de contrôle contamination
•	Appliquer les procédures de contrôle contamination lors des interventions sur les systèmes hydrauliques et moteurs
•	Garantir la propreté des composants et des circuits lors des opérations de maintenance
•	Respecter les standards constructeurs visant à prolonger la durée de vie des équipements

*Liste non exhaustive*

**Conditions de travail**

Lieu de travail : poste basé à Païta
Déplacements : très fréquents sur l’ensemble du territoire de la Nouvelle-Calédonie. Contraintes du poste (horaires – conditions de travail, etc.) : Déplacements Horaires : 39 heures par semaine
Rythme de travail : 5/2
Disponibilité : flexible selon les besoins du service

**Définition du profil - formation initiale et continue**

Niveau d’études : A partir d’un CAP/BEP
Diplôme / Domaine d’études : maintenance mécanique, mécanique automobile, électricité automobile, moteurs thermiques – Engins TP
Formation(s) complémentaire(s) : N/A
Expérience professionnelle dans le domaine : une expérience significative (minimum 5 ans) en maintenance d’engins miniers ou travaux publics est requise.
Permis B exigé

La fiche de poste détaillée est disponible sur notre site : https://caltrac-recrutement.nc/

 **Comment postuler :**
Candidature (CV + lettre de motivation) à envoyer à caltrac.recrutement@caltrac.nc 
*Tout dossier incomplet ne sera pas pris en compte*",,,,,c2b43b96-5c2b-47aa-b199-a5ef717b0c90,0030551002,SOCIETE CALEDONIENNE DES TRACTEURS,SOCIETE PAR ACTIONS SIMPLIFIEE (SAS),CALTRAC,PAITA,ZICO II,
